"","session","mirrorFirst","ID","boxes","imistake","pred","prob","type","taskName","CR1","CR2","CR3","sex","major","math","economics","cuM","cuL","precisionL","precisionM","similarity","attnBoxL","attnBoxM","attnPayL","attnPayM","repeated","mirror","lottery","r_mirror","r_lottery","time_mirror","time_lottery","time_r_mirror","time_r_lottery","noiseL","noiseM","noise","elicitation","multiplier","treatment"
"96",0,TRUE,"322284-1",100,TRUE,-22.5,90,"L","L90","4","20","7000","Female","Business/Economics","Two or more university-level courses","Single university-level course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-20.5,0,0,73.4000000000001,32.0000000000002,NA,NA,0,0,0,"MPL",1,"student"
"97",0,FALSE,"3231248",100,TRUE,0,50,"A","A10","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,49,0,0,106.999999999998,59.1000000000006,NA,NA,0,0,0,"MPL",-1,"student"
"98",0,FALSE,"3231248",100,TRUE,0,50,"A","A15","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,39,0,0,77.6999999999999,58.8000000000006,NA,NA,0,0,0,"MPL",-1,"student"
"99",0,FALSE,"3231248",100,TRUE,2.5,10,"G","G10","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,4.5,0,0,8.99999999999998,34.5000000000002,NA,NA,0,0,0,"MPL",1,"student"
"100",0,FALSE,"3231248",100,TRUE,6.5,25,"G","G25","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,6.5,0,0,18.3,32.4000000000002,NA,NA,0,0,0,"MPL",1,"student"
"101",0,FALSE,"3231248",100,TRUE,12.5,50,"G","G50","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,4.5,0,0,52.8000000000005,37.7000000000003,NA,NA,0,0,0,"MPL",-1,"student"
"102",0,FALSE,"3231248",100,TRUE,18.5,75,"G","G75","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,9.5,0,0,38.4000000000003,28.4000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"103",0,FALSE,"3231248",100,TRUE,22.5,90,"G","G90","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,4.5,0,0,127.499999999997,12.4,NA,NA,0,0,0,"MPL",-1,"student"
"104",0,FALSE,"3231248",100,TRUE,-2.5,10,"L","L10","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-20.5,0,0,50.2000000000004,33.0000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"105",0,FALSE,"3231248",100,TRUE,-6.5,25,"L","L25","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-20.5,0,0,77.8999999999998,56.6000000000005,NA,NA,0,0,0,"MPL",-1,"student"
"106",0,FALSE,"3231248",100,TRUE,-12.5,50,"L","L50","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-20.5,0,0,73.1000000000001,35.1000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"107",0,FALSE,"3231248",100,TRUE,-18.5,75,"L","L75","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-20.5,0,0,25.1000000000001,57.7000000000005,NA,NA,0,0,0,"MPL",1,"student"
"108",0,FALSE,"3231248",100,TRUE,-22.5,90,"L","L90","3 days","20","14,000","Female","Other","Single university-level course","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-15.5,0,0,5.5,72.6000000000002,NA,NA,0,0,0,"MPL",1,"student"
"109",0,FALSE,"3534211",100,TRUE,0,50,"A","A10","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,19,0,0,32.3000000000002,62.7000000000006,NA,NA,0,0,0,"MPL",-1,"student"
"110",0,FALSE,"3534211",100,TRUE,0,50,"A","A15","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,0,62.0000000000006,52.6000000000005,NA,NA,0,0,0,"MPL",-1,"student"
"111",0,FALSE,"3534211",100,TRUE,2.5,10,"G","G10","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,4.5,0,0,41.7000000000003,21.3,NA,NA,0,0,0,"MPL",1,"student"
"112",0,FALSE,"3534211",100,TRUE,6.5,25,"G","G25","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,9.5,0,0,22.5,43.4000000000003,NA,NA,0,0,0,"MPL",1,"student"
"113",0,FALSE,"3534211",100,TRUE,12.5,50,"G","G50","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,6.5,0,0,15.3,24.0000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"114",0,FALSE,"3534211",100,TRUE,18.5,75,"G","G75","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,9.5,0,0,19.2,48.4000000000004,NA,NA,0,0,0,"MPL",-1,"student"
"115",0,FALSE,"3534211",100,TRUE,22.5,90,"G","G90","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,20.5,0,0,29.2000000000001,34.3000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"116",0,FALSE,"3534211",100,TRUE,-2.5,10,"L","L10","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-5.5,0,0,36.2000000000002,22.7000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"117",0,FALSE,"3534211",100,TRUE,-6.5,25,"L","L25","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-5.5,-5.5,0,0,32.7000000000002,13.7,NA,NA,0,0,0,"MPL",-1,"student"
"118",0,FALSE,"3534211",100,TRUE,-12.5,50,"L","L50","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-15.5,0,0,13.8,79.5999999999998,NA,NA,0,0,0,"MPL",-1,"student"
"119",0,FALSE,"3534211",100,TRUE,-18.5,75,"L","L75","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-20.5,0,0,24.2000000000001,26.4000000000001,NA,NA,0,0,0,"MPL",1,"student"
"120",0,FALSE,"3534211",100,TRUE,-22.5,90,"L","L90","4 days","20","$12,000","Female","Science/Engineering","Two or more university-level courses","No course",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-24.5,-20.5,0,0,28.5000000000001,31.1000000000002,NA,NA,0,0,0,"MPL",1,"student"
"121",0,FALSE,"3565561",100,TRUE,0,50,"A","A10","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,0,0,20.3,73.4000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"122",0,FALSE,"3565561",100,TRUE,0,50,"A","A15","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,0,18.6,34.2000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"123",0,FALSE,"3565561",100,TRUE,2.5,10,"G","G10","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,0.5,0,0,14.1,65.7000000000005,NA,NA,0,0,0,"MPL",1,"student"
"124",0,FALSE,"3565561",100,TRUE,6.5,25,"G","G25","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,7.5,0,0,15.2,84.2999999999995,NA,NA,0,0,0,"MPL",1,"student"
"125",0,FALSE,"3565561",100,TRUE,12.5,50,"G","G50","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,12.5,0,0,16.7,49.9000000000004,NA,NA,0,0,0,"MPL",-1,"student"
"126",0,FALSE,"3565561",100,TRUE,18.5,75,"G","G75","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,18.5,0,0,38.6000000000003,112.799999999998,NA,NA,0,0,0,"MPL",-1,"student"
"127",0,FALSE,"3565561",100,TRUE,22.5,90,"G","G90","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,22.5,0,0,22.9000000000001,18.2,NA,NA,0,0,0,"MPL",-1,"student"
"128",0,FALSE,"3565561",100,TRUE,-2.5,10,"L","L10","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-2.5,0,0,15.9,17,NA,NA,0,0,0,"MPL",-1,"student"
"129",0,FALSE,"3565561",100,TRUE,-6.5,25,"L","L25","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-6.5,0,0,28.3000000000001,62.5000000000006,NA,NA,0,0,0,"MPL",-1,"student"
"130",0,FALSE,"3565561",100,TRUE,-12.5,50,"L","L50","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-12.5,0,0,16.1,37.6000000000003,NA,NA,0,0,0,"MPL",-1,"student"
"131",0,FALSE,"3565561",100,TRUE,-18.5,75,"L","L75","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-18.5,0,0,24.6000000000001,14.6,NA,NA,0,0,0,"MPL",1,"student"
"132",0,FALSE,"3565561",100,TRUE,-22.5,90,"L","L90","4","20","7000","Male","Mathematics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-20.5,0,0,58.4000000000006,60.1000000000006,NA,NA,0,0,0,"MPL",1,"student"
"133",0,FALSE,"3576782",100,TRUE,0,50,"A","A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,23,0,0,52.6000000000005,74.3000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"134",0,FALSE,"3576782",100,TRUE,0,50,"A","A15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,29,0,0,16.9,444.900000000033,NA,NA,0,0,0,"MPL",-1,"student"
"135",0,FALSE,"3576782",100,TRUE,2.5,10,"G","G10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,7.5,0,0,28.1000000000001,72.7000000000001,NA,NA,0,0,0,"MPL",1,"student"
"136",0,FALSE,"3576782",100,TRUE,6.5,25,"G","G25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.5,12.5,0,0,77.6999999999999,80.1999999999997,NA,NA,0,0,0,"MPL",1,"student"
"137",0,FALSE,"3576782",100,TRUE,12.5,50,"G","G50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,12.5,0,0,26.9000000000001,47.5000000000004,NA,NA,0,0,0,"MPL",-1,"student"
"138",0,FALSE,"3576782",100,TRUE,18.5,75,"G","G75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,12.5,0,0,21.5,28.2000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"139",0,FALSE,"3576782",100,TRUE,22.5,90,"G","G90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,11.5,0,0,75.8,30.3000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"140",0,FALSE,"3576782",100,TRUE,-2.5,10,"L","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-12.5,0,0,57.6000000000005,37.0000000000003,NA,NA,0,0,0,"MPL",-1,"student"
"141",0,FALSE,"3576782",100,TRUE,-6.5,25,"L","L25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-6.5,0,0,28.2000000000001,49.7000000000004,NA,NA,0,0,0,"MPL",-1,"student"
"142",0,FALSE,"3576782",100,TRUE,-12.5,50,"L","L50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-10.5,0,0,34.0000000000002,26.6000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"143",0,FALSE,"3576782",100,TRUE,-18.5,75,"L","L75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-17.5,0,0,34.0000000000002,105.499999999998,NA,NA,0,0,0,"MPL",1,"student"
"144",0,FALSE,"3576782",100,TRUE,-22.5,90,"L","L90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-12.5,0,0,43.6000000000003,89.7999999999992,NA,NA,0,0,0,"MPL",1,"student"
"145",0,FALSE,"3600640",100,TRUE,0,50,"A","A10","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,31,0,0,28.0000000000001,22.5,NA,NA,0,0,0,"MPL",-1,"student"
"146",0,FALSE,"3600640",100,TRUE,0,50,"A","A15","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,29,0,0,39.8000000000003,210.299999999992,NA,NA,0,0,0,"MPL",-1,"student"
"147",0,FALSE,"3600640",100,TRUE,2.5,10,"G","G10","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,0.5,0,0,33.3000000000002,20.9,NA,NA,0,0,0,"MPL",1,"student"
"148",0,FALSE,"3600640",100,TRUE,6.5,25,"G","G25","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,4.5,0,0,27.1000000000001,51.7000000000005,NA,NA,0,0,0,"MPL",1,"student"
"149",0,FALSE,"3600640",100,TRUE,12.5,50,"G","G50","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,0.5,0,0,36.9000000000003,7.39999999999999,NA,NA,0,0,0,"MPL",-1,"student"
"150",0,FALSE,"3600640",100,TRUE,18.5,75,"G","G75","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,14.5,0,0,41.2000000000003,54.5000000000005,NA,NA,0,0,0,"MPL",-1,"student"
"151",0,FALSE,"3600640",100,TRUE,22.5,90,"G","G90","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,19.5,0,0,37.2000000000003,26.7000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"152",0,FALSE,"3600640",100,TRUE,-2.5,10,"L","L10","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-5.5,0,0,26.5000000000001,25.7000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"153",0,FALSE,"3600640",100,TRUE,-6.5,25,"L","L25","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-5.5,0,0,71.3000000000002,42.5000000000003,NA,NA,0,0,0,"MPL",-1,"student"
"154",0,FALSE,"3600640",100,TRUE,-12.5,50,"L","L50","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-10.5,0,0,25.4000000000001,13.6,NA,NA,0,0,0,"MPL",-1,"student"
"155",0,FALSE,"3600640",100,TRUE,-18.5,75,"L","L75","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-20.5,0,0,39.3000000000003,32.5000000000002,NA,NA,0,0,0,"MPL",1,"student"
"156",0,FALSE,"3600640",100,TRUE,-22.5,90,"L","L90","4 days","$10","$7,000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-23.5,0,0,20.6,51.6000000000005,NA,NA,0,0,0,"MPL",1,"student"
"157",0,FALSE,"3646452",100,TRUE,0,50,"A","A10","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,19,0,0,33.1000000000002,76.9999999999999,NA,NA,0,0,0,"MPL",-1,"student"
"158",0,FALSE,"3646452",100,TRUE,0,50,"A","A15","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,13,0,0,15.8,24.8000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"159",0,FALSE,"3646452",100,TRUE,2.5,10,"G","G10","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,2.5,0,0,11.5,14.4,NA,NA,0,0,0,"MPL",1,"student"
"160",0,FALSE,"3646452",100,TRUE,6.5,25,"G","G25","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,0.5,0,0,29.1000000000001,20.7,NA,NA,0,0,0,"MPL",1,"student"
"161",0,FALSE,"3646452",100,TRUE,12.5,50,"G","G50","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,12.5,0,0,23.8000000000001,17.9,NA,NA,0,0,0,"MPL",-1,"student"
"162",0,FALSE,"3646452",100,TRUE,18.5,75,"G","G75","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,18.5,0,0,11.3,16,NA,NA,0,0,0,"MPL",-1,"student"
"163",0,FALSE,"3646452",100,TRUE,22.5,90,"G","G90","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,22.5,0,0,23.0000000000001,47.5000000000004,NA,NA,0,0,0,"MPL",-1,"student"
"164",0,FALSE,"3646452",100,TRUE,-2.5,10,"L","L10","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-2.5,0,0,13.9,43.8000000000004,NA,NA,0,0,0,"MPL",-1,"student"
"165",0,FALSE,"3646452",100,TRUE,-6.5,25,"L","L25","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-8.5,0,0,13.5,23.3000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"166",0,FALSE,"3646452",100,TRUE,-12.5,50,"L","L50","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-11.5,0,0,14.5,33.2000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"167",0,FALSE,"3646452",100,TRUE,-18.5,75,"L","L75","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-18.5,0,0,12.5,66.5000000000005,NA,NA,0,0,0,"MPL",1,"student"
"168",0,FALSE,"3646452",100,TRUE,-22.5,90,"L","L90","9 days","10","7000","Female","Business/Economics","Two or more university-level courses","Two or more university-level courses",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-19.5,0,0,15.6,42.3000000000003,NA,NA,0,0,0,"MPL",1,"student"
"169",0,TRUE,"3699899",100,TRUE,0,50,"A","A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,21,0,0,55.0000000000005,15.2,NA,NA,0,0,0,"MPL",-1,"student"
"170",0,TRUE,"3699899",100,TRUE,0,50,"A","A15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,29,0,0,31.0000000000002,26.9000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"171",0,TRUE,"3699899",100,TRUE,2.5,10,"G","G10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.5,9.5,0,0,25.3000000000001,11.4,NA,NA,0,0,0,"MPL",1,"student"
"172",0,TRUE,"3699899",100,TRUE,6.5,25,"G","G25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,9.5,0,0,26.8000000000001,17.7,NA,NA,0,0,0,"MPL",1,"student"
"173",0,TRUE,"3699899",100,TRUE,12.5,50,"G","G50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.5,14.5,0,0,54.9000000000005,16.4,NA,NA,0,0,0,"MPL",-1,"student"
"174",0,TRUE,"3699899",100,TRUE,18.5,75,"G","G75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.5,14.5,0,0,30.8000000000002,14.2,NA,NA,0,0,0,"MPL",-1,"student"
"175",0,TRUE,"3699899",100,TRUE,22.5,90,"G","G90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,21.5,0,0,21.1,28.5000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"176",0,TRUE,"3699899",100,TRUE,-2.5,10,"L","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-5.5,-5.5,0,0,61.0000000000006,22.8000000000001,NA,NA,0,0,0,"MPL",-1,"student"
"177",0,TRUE,"3699899",100,TRUE,-6.5,25,"L","L25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4.5,-8.5,0,0,23.3000000000001,17.4,NA,NA,0,0,0,"MPL",-1,"student"
"178",0,TRUE,"3699899",100,TRUE,-12.5,50,"L","L50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-18.5,0,0,29.3000000000001,18.8,NA,NA,0,0,0,"MPL",-1,"student"
"179",0,TRUE,"3699899",100,TRUE,-18.5,75,"L","L75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-18.5,0,0,37.4000000000003,17.6,NA,NA,0,0,0,"MPL",1,"student"
"180",0,TRUE,"3699899",100,TRUE,-22.5,90,"L","L90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-24.5,-18.5,0,0,34.4000000000002,27.7000000000001,NA,NA,0,0,0,"MPL",1,"student"
"181",0,FALSE,"3785433",100,TRUE,0,50,"A","A10","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,19,0,0,10.3,37.5000000000003,NA,NA,0,0,0,"MPL",-1,"student"
"182",0,FALSE,"3785433",100,TRUE,0,50,"A","A15","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,0,16.7,33.8000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"183",0,FALSE,"3785433",100,TRUE,2.5,10,"G","G10","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,14.5,0,0,9.79999999999998,25.0000000000001,NA,NA,0,0,0,"MPL",1,"student"
"184",0,FALSE,"3785433",100,TRUE,6.5,25,"G","G25","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,9.5,0,0,8.49999999999999,17.9,NA,NA,0,0,0,"MPL",1,"student"
"185",0,FALSE,"3785433",100,TRUE,12.5,50,"G","G50","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,9.5,0,0,7.59999999999999,9.99999999999998,NA,NA,0,0,0,"MPL",-1,"student"
"186",0,FALSE,"3785433",100,TRUE,18.5,75,"G","G75","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.5,9.5,0,0,25.7000000000001,10.6,NA,NA,0,0,0,"MPL",-1,"student"
"187",0,FALSE,"3785433",100,TRUE,22.5,90,"G","G90","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.5,14.5,0,0,28.8000000000001,8.99999999999998,NA,NA,0,0,0,"MPL",-1,"student"
"188",0,FALSE,"3785433",100,TRUE,-2.5,10,"L","L10","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4.5,-12.5,0,0,21.6,32.6000000000002,NA,NA,0,0,0,"MPL",-1,"student"
"189",0,FALSE,"3785433",100,TRUE,-6.5,25,"L","L25","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-9.5,-10.5,0,0,10.3,22.2,NA,NA,0,0,0,"MPL",-1,"student"
"190",0,FALSE,"3785433",100,TRUE,-12.5,50,"L","L50","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-10.5,-17.5,0,0,12,16.8,NA,NA,0,0,0,"MPL",-1,"student"
"191",0,FALSE,"3785433",100,TRUE,-18.5,75,"L","L75","4 days","20","$7,000","Female","English/Writing/Literature","High school","High school",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-15.5,0,0,12.5,19.2,NA,NA,0,0,0,"MPL",1,"student"
